ArXiv Id,Ground Truth ROR IDs,Extracted ROR IDs,Missing ROR IDs,Extra ROR IDs
2201.00884v2,"{'https://ror.org/03a1kt624', 'https://ror.org/01tmp8f25', 'https://ror.org/04njjy449', 'https://ror.org/01rxvg760', 'https://ror.org/04xfq0f34', 'https://ror.org/01gzye136', 'https://ror.org/01y1kjr75', 'https://ror.org/02z749649', 'https://ror.org/01zy2cs03'}","{'https://ror.org/03a1kt624', 'https://ror.org/01t466c14', 'https://ror.org/01rxvg760', 'https://ror.org/01y1kjr75'}","{'https://ror.org/01tmp8f25', 'https://ror.org/04xfq0f34', 'https://ror.org/04njjy449', 'https://ror.org/01gzye136', 'https://ror.org/02z749649', 'https://ror.org/01zy2cs03'}",{'https://ror.org/01t466c14'}
2201.00885v3,"{'https://ror.org/00z54nq84', 'https://ror.org/02e7b5302', 'https://ror.org/01kcva023', 'https://ror.org/02feahw73', 'https://ror.org/01tgyzw49', 'https://ror.org/01ggtn466', 'https://ror.org/0425b4h79', 'https://ror.org/027jrtw17', 'https://ror.org/00s19x989', 'https://ror.org/019tgvf94', 'https://ror.org/013cjyk83', 'https://ror.org/00rydyx93', 'https://ror.org/03rxtdc22', 'https://ror.org/03fd77x13', 'https://ror.org/02en5vm52', 'https://ror.org/05f82e368', 'https://ror.org/04b0z7q78', 'https://ror.org/04kdfz702', 'https://ror.org/042cesy50'}","{'https://ror.org/00an5hx75', 'https://ror.org/02e7b5302', 'https://ror.org/02feahw73', 'https://ror.org/01tgyzw49', 'https://ror.org/013meh722'}","{'https://ror.org/00z54nq84', 'https://ror.org/01kcva023', 'https://ror.org/03fd77x13', 'https://ror.org/04kdfz702', 'https://ror.org/042cesy50', 'https://ror.org/01ggtn466', 'https://ror.org/00s19x989', 'https://ror.org/02en5vm52', 'https://ror.org/019tgvf94', 'https://ror.org/013cjyk83', 'https://ror.org/00rydyx93', 'https://ror.org/05f82e368', 'https://ror.org/0425b4h79', 'https://ror.org/04b0z7q78', 'https://ror.org/027jrtw17', 'https://ror.org/03rxtdc22'}","{'https://ror.org/013meh722', 'https://ror.org/00an5hx75'}"
2201.00886v1,{'https://ror.org/043pwc612'},set(),{'https://ror.org/043pwc612'},set()
2201.00887v1,"{'https://ror.org/01jsq2704', 'https://ror.org/02nv7yv05', 'https://ror.org/04p491231', 'https://ror.org/00pjdza24', 'https://ror.org/0281dp749', 'https://ror.org/00613ak93', 'https://ror.org/0168r3w48'}",{'https://ror.org/04p491231'},"{'https://ror.org/01jsq2704', 'https://ror.org/02nv7yv05', 'https://ror.org/00pjdza24', 'https://ror.org/0281dp749', 'https://ror.org/00613ak93', 'https://ror.org/0168r3w48'}",set()
2201.00889v1,"{'https://ror.org/0566a8c54', 'https://ror.org/04dawnj30'}",{'https://ror.org/04dawnj30'},{'https://ror.org/0566a8c54'},set()
2201.00890v1,set(),{'https://ror.org/05ggn0a85'},set(),{'https://ror.org/05ggn0a85'}
2201.00891v1,"{'https://ror.org/03jep7677', 'https://ror.org/00x0xhn70', 'https://ror.org/04p491231', 'https://ror.org/03zmsge54', 'https://ror.org/03cmntr54', 'https://ror.org/03m2x1q45', 'https://ror.org/05wn7r715', 'https://ror.org/02ttsq026', 'https://ror.org/03qbxj466', 'https://ror.org/02vm5rt34', 'https://ror.org/03se9eg94', 'https://ror.org/04eyc6d95', 'https://ror.org/05wp7an13', 'https://ror.org/03d47z838', 'https://ror.org/01r9z8p25', 'https://ror.org/04xe01d27', 'https://ror.org/0153tk833', 'https://ror.org/00rs6vg23', 'https://ror.org/00hpz7z43', 'https://ror.org/00jc20583', 'https://ror.org/00hj54h04'}","{'https://ror.org/03jep7677', 'https://ror.org/0153tk833', 'https://ror.org/00rs6vg23', 'https://ror.org/02vm5rt34', 'https://ror.org/028ka0n85', 'https://ror.org/03m2x1q45', 'https://ror.org/05wn7r715'}","{'https://ror.org/03se9eg94', 'https://ror.org/04xe01d27', 'https://ror.org/03qbxj466', 'https://ror.org/00x0xhn70', 'https://ror.org/04p491231', 'https://ror.org/00hpz7z43', 'https://ror.org/03zmsge54', 'https://ror.org/04eyc6d95', 'https://ror.org/05wp7an13', 'https://ror.org/00jc20583', 'https://ror.org/00hj54h04', 'https://ror.org/03d47z838', 'https://ror.org/03cmntr54', 'https://ror.org/01r9z8p25', 'https://ror.org/02ttsq026'}",{'https://ror.org/028ka0n85'}
2201.00892v2,"{'https://ror.org/057w15z03', 'https://ror.org/03rmrcq20'}",{'https://ror.org/03rmrcq20'},{'https://ror.org/057w15z03'},set()
2201.00896v1,"{'https://ror.org/0082ybm03', 'https://ror.org/0405mnx93'}",set(),"{'https://ror.org/0082ybm03', 'https://ror.org/0405mnx93'}",set()
2201.00902v1,{'https://ror.org/01tmp8f25'},{'https://ror.org/01t466c14'},{'https://ror.org/01tmp8f25'},{'https://ror.org/01t466c14'}
2201.00903v2,"{'https://ror.org/05vt9qd57', 'https://ror.org/04y17xm23'}",{'https://ror.org/05vt9qd57'},{'https://ror.org/04y17xm23'},set()
2201.00904v1,"{'https://ror.org/00bas1c41', 'https://ror.org/03qbxj466', 'https://ror.org/00hj54h04', 'https://ror.org/03bqmcz70'}","{'https://ror.org/03bqmcz70', 'https://ror.org/00bas1c41', 'https://ror.org/00hj54h04'}",{'https://ror.org/03qbxj466'},set()
2201.00905v1,{'https://ror.org/04tsk2644'},set(),{'https://ror.org/04tsk2644'},set()
2201.00908v1,"{'https://ror.org/01cmst727', 'https://ror.org/0190ak572', 'https://ror.org/02yrq0923'}","{'https://ror.org/00sekdz59', 'https://ror.org/0190ak572'}","{'https://ror.org/01cmst727', 'https://ror.org/02yrq0923'}",{'https://ror.org/00sekdz59'}
2201.00909v1,"{'https://ror.org/01mv9t934', 'https://ror.org/022k4wk35', 'https://ror.org/01mkqqe32'}",{'https://ror.org/00hx57361'},"{'https://ror.org/01mv9t934', 'https://ror.org/022k4wk35', 'https://ror.org/01mkqqe32'}",{'https://ror.org/00hx57361'}
2201.00911v1,"{'https://ror.org/057ff4y42', 'https://ror.org/02nv7yv05', 'https://ror.org/0281dp749', 'https://ror.org/00f7hpc57', 'https://ror.org/004gfgx38'}",{'https://ror.org/02q8vys74'},"{'https://ror.org/057ff4y42', 'https://ror.org/02nv7yv05', 'https://ror.org/0281dp749', 'https://ror.org/00f7hpc57', 'https://ror.org/004gfgx38'}",{'https://ror.org/02q8vys74'}
2201.00912v1,{'https://ror.org/03v76x132'},{'https://ror.org/02eb0rk31'},{'https://ror.org/03v76x132'},{'https://ror.org/02eb0rk31'}
2201.00913v5,set(),{'https://ror.org/024d6js02'},set(),{'https://ror.org/024d6js02'}
2201.00914v2,"{'https://ror.org/0030zas98', 'https://ror.org/02e2nnq08', 'https://ror.org/018jdfk45'}","{'https://ror.org/018jdfk45', 'https://ror.org/0207yh398', 'https://ror.org/02f0psx94', 'https://ror.org/0030zas98', 'https://ror.org/005d8s603'}",{'https://ror.org/02e2nnq08'},"{'https://ror.org/0207yh398', 'https://ror.org/005d8s603', 'https://ror.org/02f0psx94'}"
2201.00915v1,"{'https://ror.org/028kg9j04', 'https://ror.org/00987cb86', 'https://ror.org/00235nr42'}",{'https://ror.org/00hx57361'},"{'https://ror.org/028kg9j04', 'https://ror.org/00987cb86', 'https://ror.org/00235nr42'}",{'https://ror.org/00hx57361'}
2201.00916v1,{'https://ror.org/04tsk2644'},"{'https://ror.org/037tm7f56', 'https://ror.org/05nv34q75', 'https://ror.org/00f54p054'}",{'https://ror.org/04tsk2644'},"{'https://ror.org/05nv34q75', 'https://ror.org/037tm7f56', 'https://ror.org/00f54p054'}"
2201.00918v1,"{'https://ror.org/027ka1x80', 'https://ror.org/01v62m802', 'https://ror.org/00x8ccz20', 'https://ror.org/02dxgk712', 'https://ror.org/03ydkyb10', 'https://ror.org/02n415q13', 'https://ror.org/02acart68', 'https://ror.org/047272k79', 'https://ror.org/00pjdza24', 'https://ror.org/03a62bv60', 'https://ror.org/04sjbnx57', 'https://ror.org/05sd1pp77', 'https://ror.org/01an7q238'}","{'https://ror.org/01v62m802', 'https://ror.org/04hccab49', 'https://ror.org/00x8ccz20', 'https://ror.org/02dxgk712', 'https://ror.org/02n415q13', 'https://ror.org/00pjdza24', 'https://ror.org/01vbgty78', 'https://ror.org/01an7q238'}","{'https://ror.org/027ka1x80', 'https://ror.org/03ydkyb10', 'https://ror.org/02acart68', 'https://ror.org/047272k79', 'https://ror.org/03a62bv60', 'https://ror.org/04sjbnx57', 'https://ror.org/05sd1pp77'}","{'https://ror.org/01vbgty78', 'https://ror.org/04hccab49'}"
2201.00920v1,{'https://ror.org/01scyh794'},{'https://ror.org/01rxvg760'},{'https://ror.org/01scyh794'},{'https://ror.org/01rxvg760'}
2201.00921v1,"{'https://ror.org/047426m28', 'https://ror.org/05e94g991', 'https://ror.org/05wvpxv85', 'https://ror.org/035z2ew45'}","{'https://ror.org/047426m28', 'https://ror.org/05wvpxv85', 'https://ror.org/035z2ew45'}",{'https://ror.org/05e94g991'},set()
2201.00924v1,"{'https://ror.org/00rqy9422', 'https://ror.org/02rzqza52'}","{'https://ror.org/00rqy9422', 'https://ror.org/03sf55932'}",{'https://ror.org/02rzqza52'},{'https://ror.org/03sf55932'}
2201.00925v2,"{'https://ror.org/01hhn8329', 'https://ror.org/03tzaeb71', 'https://ror.org/052d0h423', 'https://ror.org/00e4bwe12', 'https://ror.org/01wspgy28', 'https://ror.org/02kkvpp62'}","{'https://ror.org/05591te55', 'https://ror.org/03tzaeb71', 'https://ror.org/02s42x260', 'https://ror.org/02kkvpp62'}","{'https://ror.org/052d0h423', 'https://ror.org/01hhn8329', 'https://ror.org/01wspgy28', 'https://ror.org/00e4bwe12'}","{'https://ror.org/05591te55', 'https://ror.org/02s42x260'}"
2201.00926v1,"{'https://ror.org/028kg9j04', 'https://ror.org/00235nr42'}",set(),"{'https://ror.org/028kg9j04', 'https://ror.org/00235nr42'}",set()
2201.00927v1,{'https://ror.org/00f54p054'},"{'https://ror.org/01nd4v777', 'https://ror.org/00f54p054'}",set(),{'https://ror.org/01nd4v777'}
2201.00930v1,"{'https://ror.org/05qbk4x57', 'https://ror.org/01q1z8k08', 'https://ror.org/05qghxh33', 'https://ror.org/03c9ncn37', 'https://ror.org/034t30j35', 'https://ror.org/020hwjq30', 'https://ror.org/00f54p054', 'https://ror.org/02v51f717', 'https://ror.org/048y1rc66', 'https://ror.org/03kpps236', 'https://ror.org/05cvf7v30', 'https://ror.org/03mb6wj31', 'https://ror.org/01mv9t934', 'https://ror.org/03g5ew477', 'https://ror.org/00p991c53', 'https://ror.org/0371hy230', 'https://ror.org/04f49ff35'}","{'https://ror.org/03c9ncn37', 'https://ror.org/034t30j35', 'https://ror.org/00f54p054', 'https://ror.org/05fe7ax82', 'https://ror.org/002epp671', 'https://ror.org/04f49ff35', 'https://ror.org/05qbk4x57', 'https://ror.org/05qghxh33', 'https://ror.org/020hwjq30', 'https://ror.org/02601yx74', 'https://ror.org/00p991c53'}","{'https://ror.org/01q1z8k08', 'https://ror.org/048y1rc66', 'https://ror.org/03kpps236', 'https://ror.org/05cvf7v30', 'https://ror.org/03mb6wj31', 'https://ror.org/01mv9t934', 'https://ror.org/03g5ew477', 'https://ror.org/02v51f717', 'https://ror.org/0371hy230'}","{'https://ror.org/05fe7ax82', 'https://ror.org/002epp671', 'https://ror.org/02601yx74'}"
2201.00932v1,{'https://ror.org/042nb2s44'},set(),{'https://ror.org/042nb2s44'},set()
2201.00933v3,{'https://ror.org/05xeefy56'},{'https://ror.org/05j0ve876'},{'https://ror.org/05xeefy56'},{'https://ror.org/05j0ve876'}
2201.00934v1,"{'https://ror.org/0384j8v12', 'https://ror.org/03cve4549', 'https://ror.org/03f0f6041'}","{'https://ror.org/0384j8v12', 'https://ror.org/03cve4549', 'https://ror.org/00ngv8j44', 'https://ror.org/03f0f6041'}",set(),{'https://ror.org/00ngv8j44'}
2201.00935v1,"{'https://ror.org/0516ah480', 'https://ror.org/0153tk833', 'https://ror.org/03vek6s52', 'https://ror.org/01pp8nd67', 'https://ror.org/055n47h92', 'https://ror.org/03c3r2d17'}","{'https://ror.org/0516ah480', 'https://ror.org/0153tk833', 'https://ror.org/04t4pcw17'}","{'https://ror.org/03c3r2d17', 'https://ror.org/03vek6s52', 'https://ror.org/01pp8nd67', 'https://ror.org/055n47h92'}",{'https://ror.org/04t4pcw17'}
2201.00936v1,"{'https://ror.org/02c9qn167', 'https://ror.org/034t30j35'}",{'https://ror.org/02c9qn167'},{'https://ror.org/034t30j35'},set()
2201.00939v3,"{'https://ror.org/052d0h423', 'https://ror.org/034t30j35', 'https://ror.org/01hhn8329', 'https://ror.org/03v8tnc06'}",{'https://ror.org/034t30j35'},"{'https://ror.org/052d0h423', 'https://ror.org/01hhn8329', 'https://ror.org/03v8tnc06'}",set()
2201.00940v1,{'https://ror.org/02hxfx521'},set(),{'https://ror.org/02hxfx521'},set()
2201.00941v1,{'https://ror.org/00rjhhq63'},set(),{'https://ror.org/00rjhhq63'},set()
2201.00942v1,"{'https://ror.org/04fkqna53', 'https://ror.org/04rq5mt64', 'https://ror.org/00pjdza24', 'https://ror.org/01r0c1p88', 'https://ror.org/0220qvk04', 'https://ror.org/03s65by71', 'https://ror.org/02n96ep67', 'https://ror.org/00za53h95'}","{'https://ror.org/04rq5mt64', 'https://ror.org/00pjdza24', 'https://ror.org/0220qvk04', 'https://ror.org/03s65by71', 'https://ror.org/02n96ep67', 'https://ror.org/00za53h95'}","{'https://ror.org/04fkqna53', 'https://ror.org/01r0c1p88'}",set()
2201.00944v1,"{'https://ror.org/023rhb549', 'https://ror.org/023hj5876', 'https://ror.org/027s68j25', 'https://ror.org/00725gb29', 'https://ror.org/01mv9t934'}","{'https://ror.org/00g2ypp58', 'https://ror.org/023rhb549'}","{'https://ror.org/00725gb29', 'https://ror.org/023hj5876', 'https://ror.org/01mv9t934', 'https://ror.org/027s68j25'}",{'https://ror.org/00g2ypp58'}
2201.00945v1,"{'https://ror.org/046ffzj20', 'https://ror.org/01k6h2m87', 'https://ror.org/0081fs513'}","{'https://ror.org/046ffzj20', 'https://ror.org/01t466c14', 'https://ror.org/0081fs513'}",{'https://ror.org/01k6h2m87'},{'https://ror.org/01t466c14'}
2201.00947v3,"{'https://ror.org/04gzb2213', 'https://ror.org/048xjjh50', 'https://ror.org/03rgjt374'}",set(),"{'https://ror.org/04gzb2213', 'https://ror.org/048xjjh50', 'https://ror.org/03rgjt374'}",set()
2201.00948v1,{'https://ror.org/02zhqgq86'},"{'https://ror.org/00t33hh48', 'https://ror.org/02zhqgq86'}",set(),{'https://ror.org/00t33hh48'}
2201.00949v2,"{'https://ror.org/05symbg58', 'https://ror.org/04haebc03', 'https://ror.org/03aydme10', 'https://ror.org/005ta0471', 'https://ror.org/04pmn0e78'}",{'https://ror.org/04haebc03'},"{'https://ror.org/04pmn0e78', 'https://ror.org/005ta0471', 'https://ror.org/05symbg58', 'https://ror.org/03aydme10'}",set()
2201.00950v1,"{'https://ror.org/028kg9j04', 'https://ror.org/00235nr42'}",{'https://ror.org/00hx57361'},"{'https://ror.org/028kg9j04', 'https://ror.org/00235nr42'}",{'https://ror.org/00hx57361'}
2201.00951v3,"{'https://ror.org/0190ak572', 'https://ror.org/05rrcem69', 'https://ror.org/00pjdza24', 'https://ror.org/02zhqgq86'}","{'https://ror.org/0190ak572', 'https://ror.org/00t33hh48', 'https://ror.org/00pjdza24', 'https://ror.org/02zhqgq86', 'https://ror.org/05rrcem69'}",set(),{'https://ror.org/00t33hh48'}
2201.00953v2,"{'https://ror.org/04dfr7a85', 'https://ror.org/03bp5hc83', 'https://ror.org/048a87296', 'https://ror.org/00jb9vg53'}",{'https://ror.org/048a87296'},"{'https://ror.org/04dfr7a85', 'https://ror.org/03bp5hc83', 'https://ror.org/00jb9vg53'}",set()
2201.00955v2,"{'https://ror.org/02bfwt286', 'https://ror.org/02kpeqv85', 'https://ror.org/055n47h92'}","{'https://ror.org/02bfwt286', 'https://ror.org/02kpeqv85', 'https://ror.org/04t4pcw17', 'https://ror.org/055n47h92'}",set(),{'https://ror.org/04t4pcw17'}
2201.00956v1,"{'https://ror.org/017wcm924', 'https://ror.org/01zkghx44'}","{'https://ror.org/04bptvv47', 'https://ror.org/01zkghx44'}",{'https://ror.org/017wcm924'},{'https://ror.org/04bptvv47'}
2201.00957v1,"{'https://ror.org/030sjb889', 'https://ror.org/04ryqpf83', 'https://ror.org/03am10p12', 'https://ror.org/05r9r2f34'}",{'https://ror.org/05nxk6n24'},"{'https://ror.org/030sjb889', 'https://ror.org/04ryqpf83', 'https://ror.org/03am10p12', 'https://ror.org/05r9r2f34'}",{'https://ror.org/05nxk6n24'}
2201.00958v2,"{'https://ror.org/01tgyzw49', 'https://ror.org/03vek6s52', 'https://ror.org/02q963474', 'https://ror.org/01skt4w74'}","{'https://ror.org/01tgyzw49', 'https://ror.org/03vek6s52', 'https://ror.org/01skt4w74'}",{'https://ror.org/02q963474'},set()
2201.00959v1,"{'https://ror.org/00wk2mp56', 'https://ror.org/04zaypm56'}",{'https://ror.org/00wk2mp56'},{'https://ror.org/04zaypm56'},set()
2201.00960v1,"{'https://ror.org/00nn53y54', 'https://ror.org/017a59b72', 'https://ror.org/013q1eq08', 'https://ror.org/02zhqgq86', 'https://ror.org/00d0nc645'}","{'https://ror.org/02eb0rk31', 'https://ror.org/013q1eq08', 'https://ror.org/02zhqgq86'}","{'https://ror.org/00d0nc645', 'https://ror.org/00nn53y54', 'https://ror.org/017a59b72'}",{'https://ror.org/02eb0rk31'}
2201.00961v1,{'https://ror.org/03vfp4g33'},{'https://ror.org/006kxhp52'},{'https://ror.org/03vfp4g33'},{'https://ror.org/006kxhp52'}
2201.00962v2,"{'https://ror.org/05qbk4x57', 'https://ror.org/03w093j43', 'https://ror.org/034t30j35', 'https://ror.org/02zhqgq86', 'https://ror.org/02bn68w95', 'https://ror.org/0064kty71'}","{'https://ror.org/03zzj3f20', 'https://ror.org/034t30j35', 'https://ror.org/02zhqgq86', 'https://ror.org/002zef647', 'https://ror.org/0064kty71'}","{'https://ror.org/05qbk4x57', 'https://ror.org/03w093j43', 'https://ror.org/02bn68w95'}","{'https://ror.org/03zzj3f20', 'https://ror.org/002zef647'}"
2201.00963v2,"{'https://ror.org/05qbk4x57', 'https://ror.org/017zhmm22', 'https://ror.org/034t30j35', 'https://ror.org/00z3td547', 'https://ror.org/020vtf184', 'https://ror.org/05cvf7v30', 'https://ror.org/01mv9t934'}","{'https://ror.org/05qbk4x57', 'https://ror.org/017zhmm22', 'https://ror.org/01s9dmg43', 'https://ror.org/034t30j35', 'https://ror.org/03x8rhq63', 'https://ror.org/020vtf184'}","{'https://ror.org/01mv9t934', 'https://ror.org/05cvf7v30', 'https://ror.org/00z3td547'}","{'https://ror.org/03x8rhq63', 'https://ror.org/01s9dmg43'}"
2201.00966v1,"{'https://ror.org/030sjb889', 'https://ror.org/04gzb2213', 'https://ror.org/03k23nv15', 'https://ror.org/048xjjh50', 'https://ror.org/04jmt9361', 'https://ror.org/047x65e68', 'https://ror.org/03v0r5n49'}","{'https://ror.org/03k23nv15', 'https://ror.org/03v0r5n49'}","{'https://ror.org/04gzb2213', 'https://ror.org/04jmt9361', 'https://ror.org/048xjjh50', 'https://ror.org/030sjb889', 'https://ror.org/047x65e68'}",set()
2201.00967v1,"{'https://ror.org/047426m28', 'https://ror.org/05a28rw58', 'https://ror.org/01q1z8k08', 'https://ror.org/05gvnxz63', 'https://ror.org/00mmn6b08', 'https://ror.org/01rvn4p91', 'https://ror.org/03qbxj466', 'https://ror.org/01bj3aw27', 'https://ror.org/02jbv0t02', 'https://ror.org/037t3ry66', 'https://ror.org/01y64my43', 'https://ror.org/00jc20583', 'https://ror.org/00ty2a548', 'https://ror.org/00hj54h04', 'https://ror.org/04n0rvp85', 'https://ror.org/05e94g991', 'https://ror.org/01cmst727', 'https://ror.org/02ttsq026'}","{'https://ror.org/047426m28', 'https://ror.org/05gvnxz63', 'https://ror.org/00sekdz59', 'https://ror.org/02jbv0t02', 'https://ror.org/00ty2a548', 'https://ror.org/037t3ry66', 'https://ror.org/05gq02987', 'https://ror.org/05a28rw58', 'https://ror.org/00hj54h04', 'https://ror.org/05nxk6n24'}","{'https://ror.org/01q1z8k08', 'https://ror.org/00mmn6b08', 'https://ror.org/01rvn4p91', 'https://ror.org/03qbxj466', 'https://ror.org/01bj3aw27', 'https://ror.org/01y64my43', 'https://ror.org/00jc20583', 'https://ror.org/04n0rvp85', 'https://ror.org/05e94g991', 'https://ror.org/01cmst727', 'https://ror.org/02ttsq026'}","{'https://ror.org/00sekdz59', 'https://ror.org/05nxk6n24', 'https://ror.org/05gq02987'}"
2201.00969v1,"{'https://ror.org/04jmt9361', 'https://ror.org/030sjb889', 'https://ror.org/03v0r5n49'}",{'https://ror.org/03v0r5n49'},"{'https://ror.org/04jmt9361', 'https://ror.org/030sjb889'}",set()
2201.00970v2,"{'https://ror.org/035t8zc32', 'https://ror.org/00hx57361', 'https://ror.org/057zh3y96', 'https://ror.org/01dq60k83', 'https://ror.org/0406gha72', 'https://ror.org/03sxdvx36', 'https://ror.org/003w6kb85'}","{'https://ror.org/035t8zc32', 'https://ror.org/01keh0577', 'https://ror.org/00hx57361', 'https://ror.org/057zh3y96', 'https://ror.org/01dq60k83'}","{'https://ror.org/03sxdvx36', 'https://ror.org/0406gha72', 'https://ror.org/003w6kb85'}",{'https://ror.org/01keh0577'}
2201.00971v1,"{'https://ror.org/030emg558', 'https://ror.org/01zbnvs85', 'https://ror.org/00f54p054'}",{'https://ror.org/00f54p054'},"{'https://ror.org/030emg558', 'https://ror.org/01zbnvs85'}",set()
2201.00972v2,{'https://ror.org/05apxxy63'},set(),{'https://ror.org/05apxxy63'},set()
2201.00973v1,{'https://ror.org/000e0be47'},set(),{'https://ror.org/000e0be47'},set()
2201.00974v1,"{'https://ror.org/05ect4e57', 'https://ror.org/022gnbj15', 'https://ror.org/04sjchr03', 'https://ror.org/034t30j35'}","{'https://ror.org/034t30j35', 'https://ror.org/05ect4e57', 'https://ror.org/00zgdb249', 'https://ror.org/02jkmyk67'}","{'https://ror.org/04sjchr03', 'https://ror.org/022gnbj15'}","{'https://ror.org/02jkmyk67', 'https://ror.org/00zgdb249'}"
