Scopus ID,Primary Org Name,Primary Org City,Primary Org State,Country Name
60112580,"Ministry of Science And Technology, India",New Delhi,,India
60112583,Centrum Kopernika Badań Interdyscyplinarnych Uniwersytetu Jagiellońskiego,Krakow,,Poland
60112609,Wiener Institut für Internationale Wirtschaftsvergleiche,Vienna,,Austria
60112611,"Research Institute of Economy, Trade and Industry",Tokyo,,Japan
60112621,PKU-HKUST Shenzhen-Hong Kong Institution,Hong Kong,,Hong Kong
60112623,"Gordon College, Wenham",Wenham,MA,United States
60112647,Beijing Institute For Brain Disorders,Beijing,Beijing,China
60112667,Prometeia s.p.a.,Bologna,,Italy
60112671,Interuniversity Institute of Bioinformatics in Brussels,Brussels,BRU,Belgium
60112672,Federal Reserve Bank of Philadelphia,Philadelphia,PA,United States
60112684,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Sao Paulo,SP,Brazil
60112694,CNR - Istituto di Farmacologia Traslazionale,Rome,RM,Italy
60112699,Universidade Europeia,Lisbon,Lisbon,Portugal
60112718,Ala-Too International University,Bishkek,,Kyrgyzstan
60112722,Council of Indian Institutes of Information Technology,Gwalior,MP,India
60112729,Chan Zuckerberg Biohub,San Francisco,CA,United States
60112734,Maxwell Institute for Mathematical Sciences,Edinburgh,Scotland,United Kingdom
60112735,HCMC University of Technology and Education,Ho Chi Minh City,,Viet Nam
60112742,Amundi Asset Management SAS,Paris,Ile-de-France,France
60112760,Escuela Colombiana de Ingeniería Julio Garavito,Bogota,,Colombia
60112767,Instituto de Desenvolvimento Sustentável Mamirauá,Tefe,AM,Brazil
60112770,The American University of Paris,Paris,Ile-de-France,France
60112776,Mozyr State Pedagogical University named after I.P.Shamyakin,Mazyr,Gomel Oblast,Belarus
60112779,Universidad Internacional Menéndez Pelayo,Madrid,Madrid,Spain
60112781,Montpellier Business School,Montpellier,Occitanie,France
60112782,Phenikaa University,Hanoi,,Viet Nam
60112802,Ryder Architecture Limited,Newcastle,Tyne and Wear,United Kingdom
60112803,BIM Academy,Newcastle,Tyne and Wear,United Kingdom
60112819,Rockfield Software Ltd,Swansea,"West Glamorgan, Wales",United Kingdom
60112827,Universidad Francisco Gavidia,San Salvador,San Salvador,El Salvador
60112842,Universidad Nacional de Avellaneda,Avellaneda,Provincia de Buenos Aires,Argentina
60112843,Universidad Nacional Arturo Jauretche,Florencio Varela,Provincia de Buenos Aires,Argentina
60112859,Hexxcell Ltd.,London,,United Kingdom
60112869,CEDAR Audio Ltd,Cambridge,Cambridgeshire,United Kingdom
60112876,"AudEERING GmbH, Gilching",Gilching,Bayern,Germany
60112879,IQE plc,Cardiff,"South Glamorgan, Wales",United Kingdom
60112892,Predictive Science Inc.,San Diego,CA,United States
60112903,"Baidu, Inc.",Beijing,,China
60112927,Nukus State Pedagogical Institute,Nokis,Qaraqalpaqstan,Uzbekistan
60112928,Centro Siciliano di Fisica Nucleare e Struttura della Materia,Catania,CT,Italy
60112930,Turin Polytechnic University in Tashkent,Tashkent,,Uzbekistan
60112931,Indian Institute of Science Education and Research Berhampur,Berhampur,OR,India
60112935,Large Engines Competence Center GmbH,Graz,Styria,Austria
60112952,Eskisehir Technical University,Eskisehir,Eskisehir,Turkey
60112959,BioSistemika,Ljubljana,,Slovenia
60112972,CRRC Corporation Limited,Haidian,Beijing,China
60112977,QuSpin Inc.,Louisville,CO,United States
60112983,"Littelfuse, Inc.",Chicago,IL,United States
60112993,ÅAC Microtec AB,Uppsala,Uppsala,Sweden
60112996,Budongo Conservation Field Station,Masindi,Western Region of Uganda,Uganda
60113002,AGT International GmbH,Zurich,ZH,Switzerland
60113021,Enamine Ltd.,Kyiv,,Ukraine
60113022,Camlin Technologies,Lisburn,"Antrim, North Ireland",United Kingdom
60113038,Ancestry.com Inc.,Lehi,UT,United States
60113040,Fortiss GmbH,Munich,Bayern,Germany
60113056,Fraunhofer UK Research Ltd,Glasgow,"Glasgow, Scotland",United Kingdom
60113057,"Malong Technologies Co., Ltd.",Shenzhen,Guangdong,China
60113059,Native Instruments GmbH,Berlin,,Germany
60113063,STAR-Dundee Ltd.,Dundee,"Angus, Scotland",United Kingdom
60113089,ADVA Optical Networking SE,Munich,Bayern,Germany
60113114,"National Institute of Geophysics, Geodesy and Geography, Bulgarian Academy of Sciences",Sofia,,Bulgaria
60113122,Karakalpak state university,Nukus,Karakalpakstan,Uzbekistan
60113124,Etisalat-British Telecom Innovation Center,Abu Dhabi,Abu Dhabi,United Arab Emirates
60113133,Digital Catapult,London,,United Kingdom
60113151,"Kementerian Perindustrian, Indonesia",South Jakarta,Jakarta,Indonesia
60113155,Indira Gandhi Delhi Technical University for Women,New Delhi,,India
60113158,Ashoka University,Sonipat,HR,India
60113161,National Bank of Canada,Montreal,QC,Canada
60113164,KIMEP University,Almaty,Almaty,Kazakhstan
60113165,Hangzhou Medical College,Hangzhou,Zhejiang,China
60113168,Concordia University Wisconsin,Mequon,WI,United States
60113170,Colegio Universitario de Estudios Financieros,Madrid,Madrid,Spain
60113193,Pensacola State College,Pensacola,FL,United States
60113197,Universidad Estatal a Distancia,San Jose,San Jose,Costa Rica
60113202,Lindenwood University,Saint Charles,MO,United States
60113205,"Chitkara University, Punjab",Rajpura,PB,India
60113209,Obuda University,Budapest,,Hungary
60113212,Skyline University College,Sharjah,,United Arab Emirates
60113226,"Institute of Applied Technology, Abu Dhabi",Abu Dhabi,Abu Dhabi,United Arab Emirates
60113231,"Istituto Nazionale di Fisica Nucleare, Sezione di Napoli",Naples,,Italy
60113237,Abu Dhabi School of Management,Abu Dhabi,Abu Dhabi,United Arab Emirates
60113245,The Emirates Group,Dubai,,United Arab Emirates
60113252,K. Zhubanov Aktobe Regional University,Aktobe,Aktobe,Kazakhstan
60113256,University of Fujairah,Fujairah,Fujairah,United Arab Emirates
60113260,"Academia Sinica, Research Center for Information Technology Innovation",Taipei,,Taiwan
60113282,Italian Institute for Environmental Protection and Research,Rome,RM,Italy
60113291,Laser Interferometer Gravitational-Wave Observatory,Cambridge,MA,United States
60113292,Vinayaka Mission's Kirupananda Variyar Engineering College,Salem,TN,India
60113295,Metropolitan Police Service,London,,United Kingdom
60113301,Almaty Technological University,Almaty,Almaty,Kazakhstan
60113303,CADFEM GmbH,Munich,Bayern,Germany
60113308,STFC Boulby Underground Science Facility,Saltburn-by-The-Sea,North Yorkshire,United Kingdom
60113314,European Gravitational Observatory (EGO),Cascina,PI,Italy
60113321,GomSpace A/S,Aalborg,Nordjylland,Denmark
60113322,Heidelberg Institute for Theoretical Studies (HITS GmbH),Heidelberg,Baden-Wurttemberg,Germany
60113324,TOPCON Corporation,Tokyo,Tokyo,Japan
60113334,"RadiaBeam Technologies, LLC",Santa Monica,CA,United States
60113348,Indonesia Defense University,Bogor,West Java,Indonesia
60113358,Thang Long University,Hanoi,,Viet Nam
60113365,"Mestrelab Research, S.L.",Santiago de Compostela,A Coruña,Spain
60113369,"A-Star, Biomedical Research Council",Singapore City,,Singapore
60113374,"A-Star, Science and Engineering Research Council",Singapore City,,Singapore
60113391,Large Synoptic Survey Telescope,Tucson,AZ,United States
60113416,"Commercial Aircraft Corporation of China, Ltd.",Shanghai,,China
60113431,First Light Fusion Ltd,Yarnton,Oxfordshire,United Kingdom
60113434,Ho Chi Minh City University of Education,Ho Chi Minh City,,Viet Nam
60113436,University of Finance - Marketing,Ho Chi Minh City,,Viet Nam
60113444,"MALTA-Consolider, Spain",Madrid,Madrid,Spain
60113448,Nagaland University,Zunheboto,NL,India
60113487,Azienda Ospedaliera Universitaria Federico II,Naples,,Italy
60113518,Ymddiriedolaeth GIG Gwasanaethau Ambiwlans Cymru,Saint Asaph,"Clwyd, Wales",United Kingdom
60113536,Hilti Corporation,Schaan,,Liechtenstein
60113549,Lloyd's Register,London,,United Kingdom
60113558,WITec Wissenschaftliche Instrumente und Technologie GmbH,Ulm,Baden-Wurttemberg,Germany
60113565,Hexagon AB,Stockholm,Stockholm,Sweden
60113572,Namangan State University,Namangan,Namangan,Uzbekistan
60113578,Baishev University Aktobe,Aktobe,Aktobe,Kazakhstan
60113595,"Indian Institute of Information Technology, Sri City",Sri City,AP,India
60113596,Yandex LLC,Moscow,Moscow Oblast,Russian Federation
60113612,Italian Workers' Compensation Authority,Rome,RM,Italy
60113616,Kintech Lab Ltd.,Moscow,Moscow Oblast,Russian Federation
60113624,National Center for Advanced Studies of the National Institute of Nuclear Physics,Florence,FI,Italy
60113625,"Narodowe Centrum Badań Jądrowych, Otwock",Otwock,MA,Poland
60113644,British University Vietnam,Hanoi,,Viet Nam
60113661,Mozilla Foundation,Mountain View,CA,United States
60113665,"Istituto Nazionale di Fisica Nucleare, Sezione di Pisa",Pisa,PI,Italy
60113668,OVO Energy Ltd,Bristol,,United Kingdom
60113671,"Istituto di Geoscienze e Georisorse, Sezione di Pisa",Pisa,PI,Italy
60113675,TASK Applied Science,Cape Town,Western Cape,South Africa
60113678,"Istituto Nazionale di Fisica Nucleare, Sezione di Firenze",Sesto Fiorentino,FI,Italy
60113680,"CNR Istituto Nanoscienze, Pisa",Pisa,PI,Italy
60113684,POLYAS GmbH,Berlin,,Germany
60113686,"WR Systems, Ltd.",Fairfax,VA,United States
60113692,WINGS ICT Solutions,Athens,Attica,Greece
60113722,Redlen Technologies Inc.,Saanichton Bay,BC,Canada
60113724,"Ministry of Science and Technology, Vietnam",Hanoi,,Viet Nam
60113731,Televic N.V.,Izegem,VWV,Belgium
60113733,Polytec GmbH,Waldbronn,Baden-Wurttemberg,Germany
60113737,"Goertek Inc, China",Weifang,Shandong,China
60113747,Universidad de Cundinamarca,Fusagasuga,Cundinamarca,Colombia
60113757,Xnovo Technology ApS,Koge,Sjaelland,Denmark
60113760,"National Centre for the Replacement, Refinement & Reduction of Animals in Research (NC3Rs)",London,,United Kingdom
60113764,Comsol AB,Stockholm,Stockholm,Sweden
60113771,Impression Technologies Ltd,Coventry,West Midlands,United Kingdom
60113772,Shree Guru Gobind Singh Tricentenary University,Gurugram,HR,India
60113803,Laboklin GmbH & Co.KG,Bad Kissingen,Bayern,Germany
60113807,"Natera, Inc",San Carlos,CA,United States
60113818,Esaote Group,Genoa,,Italy
60113821,"Ensign-Bickford Industries, Inc.",Simsbury,CT,United States
60113831,"HeartFlow, Inc.",Mountain View,CA,United States
60113856,IMDEA Materials Institute,Getafe,Madrid,Spain
60113883,Champalimaud Foundation,Lisbon,Lisbon,Portugal
60113886,Neapolis University Pafos,Paphos,,Cyprus
60113890,DIT University,Dehradun,UK,India
60113900,"International Management Institute, Kolkata",Kolkata,WB,India
60113915,Children's Cancer Hospital 57357,Cairo,Cairo,Egypt
60113917,"Centre Interuniversitaire de Recherche sur les Réseaux d'Entreprise, la Logistique et le Transport",Montreal,QC,Canada
60113922,Centro de Láseres Pulsados,Villamayor,Salamanca,Spain
60113924,Complejo Asistencial de Soria,Soria,Soria,Spain
60113930,Complejo Asistencial Universitario de Salamanca,Salamanca,Salamanca,Spain
60113949,BML Munjal University,Gurugram,HR,India
60113957,"Guru Nanak Institutions, Telangana",Ibrahimpatnam,TG,India
60113983,"Trail of Bits, Inc.",New York,NY,United States
60113993,Nion Company,Kirkland,WA,United States
60114004,"Kitware, Inc.",Clifton Park,NY,United States
60114011,"FormFactor, Inc.",Livermore,CA,United States
60114022,Universitas Mercatorum,Rome,RM,Italy
60114050,REVA Group of Educational Institutions,Bengaluru,KA,India
60114077,"GLA University, Mathura",Mathura,UP,India
60114091,Udmurt Federal Research Center of the Ural Branch of the Russian Academy of Sciences,Izhevsk,Udmurt republic,Russian Federation
60114150,Mohammed bin Rashid Space Centre,Dubai,Dubai,United Arab Emirates
60114156,ICAMCyL Foundation,Armunia,Castile-Leon,Spain
60114166,Pabna University of Science and Technology,Pabna,Rajshahi,Bangladesh
60114173,Odisee University College,Brussels,BRU,Belgium
60114175,"Petuum, Inc.",Pittsburgh,PA,United States
60114181,Tencent,Shenzhen,Guangdong,China
60114207,Yenepoya (Deemed to be University),Mangalore,KA,India
60114209,"University of Oxford, MRC Brain Network Dynamics Unit",Oxford,Oxfordshire,United Kingdom
60114221,University of Phayao,Phayao,Phayao,Thailand
60114231,Woodside Petroleum Ltd,Perth,WA,Australia
60114245,CHuepe Labs,Chicago,IL,United States
60114254,K.R. Mangalam University,Gurugram,HR,India
60114261,Assam Don Bosco University,Guwahati,AS,India
60114272,"Wikimedia Foundation, Inc.",San Francisco,CA,United States
60114286,Suresh Gyan Vihar University,Jaipur,RJ,India
60114309,Niger Delta University,Amassoma,Bayelsa,Nigeria
60114312,ICFAI University Tripura,Agartala,TR,India
60114313,"Child Mind Institute, Inc.",New York,NY,United States
60114340,"Rajiv Gandhi Institute of Petroleum Technology, Jais Amethi",Amethi,UP,India
60114348,Indian Institute of Technology Dharwad,Dharwad,KA,India
60114364,"Federal Scientific Research Center \Crystallography and photonics\"" of Russian Academy of Sciences""",Moscow,Moscow Oblast,Russian Federation
60114396,Xperi Corporation,San Jose,CA,United States
60114412,Dadi Institute of Engineering & Technology,Visakhapatnam,AP,India
60114417,Shri Vaishnav Vidyapeeth Vishwavidyalaya,Indore,MP,India
60114419,Prysmian Group,Milan,MI,Italy
60114444,II-VI Incorporated,Saxonburg,PA,United States
60114471,"Human Longevity, Inc.",San Diego,CA,United States
60114476,"Information Management Services, Inc.",Rockville,MD,United States
60114496,"The University of Hong Kong, State Key Laboratory of Brain and Cognitive Sciences",Hong Kong,,Hong Kong
60114505,HTC Corporation,Taoyuan,,Taiwan
60114513,United Nations University Council,Tokyo,Tokyo,Japan
60114557,Indian Institute of Technology Bhilai,Raipur,CT,India
60114558,Indian Institute of Technology Goa,Ponda,GA,India
60114570,Chhotubhai Gopalbhai Patel Institute of Technology,Tarsadi,GJ,India
60114606,TechnipFMC plc,London,,United Kingdom
60114631,TRUMPF Group,Ditzingen,Baden-Wurttemberg,Germany
60114673,Anheuser-Busch InBev,Leuven,Vlaams-Brabant,Belgium
60114685,"Istituto Nazionale di Fisica Nucleare, Sezione di Pavia",Pavia,PV,Italy
60114686,"Istituto Nazionale di Fisica Nucleare, Sezione di Torino",Turin,,Italy
60114687,"Istituto Nazionale di Fisica Nucleare, Sezione di Milano-Bicocca",Bicocca,,Italy
60114688,"Istituto Nazionale di Fisica Nucleare, Sezione di Roma Tor Vergata",Rome,,Italy
60114690,Indian Institute of Information Technology Kalyani,Kalyani,WB,India
60114714,"Istituto Nazionale di Fisica Nucleare, Sezione di Cagliari",Monserrato,CA,Italy
60114715,"Istituto Nazionale di Fisica Nucleare, Sezione di Bari",Bari,,Italy
60114717,"Istituto Nazionale di Fisica Nucleare, Sezione di Catania",Catania,,Italy
60114718,"Istituto Nazionale di Fisica Nucleare, Sezione di Lecce",Lecce,LE,Italy
60114720,"Istituto Nazionale di Fisica Nucleare, Sezione di Bologna",Bologna,,Italy
60114732,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova",Genoa,,Italy
60114753,KG Reddy College of Engineering & Technology,Hyderabad,TG,India
60114755,"Istituto Nazionale di Fisica Nucleare, Sezione di Milano",Milan,,Italy
60114761,"Istituto Nazionale di Fisica Nucleare, Sezione di Ferrara",Ferrara,FE,Italy
60114762,"Istituto Nazionale di Fisica Nucleare, Sezione di Perugia",Perugia,PG,Italy
60114764,"Istituto Nazionale di Fisica Nucleare, Sezione di Trieste",Trieste,TS,Italy
60114770,Amplitude Systemes,Pessac,Nouvelle-Aquitaine,France
60114774,IBHGC Institut de Biomecanique Humaine Georges Charpak,Paris,Ile-de-France,France
60114785,Genedata AG,Basel,BS,Switzerland
60114797,"American Axle and Manufacturing, Inc. (AAM)",Detroit,MI,United States
60114801,Riddet Institute,Palmerston North,MWT,New Zealand
60114814,Fiji National University,Nasinu,,Fiji
60114828,ViNotion B.V.,Eindhoven,Noord-Brabant,Netherlands
60114829,Qamcom Research & Technology AB,Gothenburg,Vastra Gotaland,Sweden
60114833,"Dakota Consulting, Inc.",Silver Spring,MD,United States
60114834,DAF Trucks N.V.,Eindhoven,Noord-Brabant,Netherlands
60114836,micromod Partikeltechnologie GmbH,Rostock,Mecklenburg-Vorpommern,Germany
60114844,Bluetest AB,Gothenburg,Vastra Gotaland,Sweden
60114851,NORCE Norwegian Research Centre AS,Bergen,Hordaland,Norway
60114853,Berliner Nanotest und Design GmbH,Berlin,Berlin,Germany
60114854,"World Anti-Doping Agency, Canada",Montreal,QC,Canada
60114869,Bright Photonics B.V.,Eindhoven,Noord-Brabant,Netherlands
60114873,Cybernetica AS,Tallinn,Harju,Estonia
